Fechamento,Abertura,Maxima,Minima,Chikou,Tekan,Kinju,Senkou A,Senkou B,Chikou0,Chikou1,Chikou2,T/K 0,T/K 1,T/K 2,Preco X T/K 0,Preco X T/K 1,Preco X T/K 2,Kumo 0,Kumo 1,Kumo 2,Resultado
347.49,359.22,343.93,354.7,357.88,366.87,355.92,413.77,481.71,0,0,1,0,1,0,1,0,0,0,0,1,1
354.78,358.63,349.81,352.99,351.6,366.87,355.92,413.77,474.76,0,0,1,0,1,0,1,0,0,0,0,1,1
353.21,359.98,352.68,357.62,353.18,364.76,355.92,413.39,470.84,0,0,1,0,1,0,1,0,0,0,0,1,1
357.09,357.83,335.34,335.59,366.95,358.92,355.92,401.15,446.09,0,0,1,0,1,0,1,0,0,0,0,1,1
335.71,350.91,335.07,345.31,376.89,358.92,355.92,383.47,419.9,0,1,0,0,1,0,1,0,1,0,0,1,1
345.01,348.05,337.14,338.32,376.02,346.02,360.7,378.63,415.72,0,1,0,0,0,1,1,0,0,0,0,1,1
338.65,340.53,321.06,325.75,370.5,339.53,358.54,374.48,415.72,0,1,0,0,0,1,1,0,0,0,0,1,1
326.07,329.05,320.63,325.89,369.37,339.22,358.54,374.48,415.72,0,1,1,0,0,1,1,0,1,0,0,1,1
325.57,334,325.48,327.55,376.15,339.22,358.54,374.48,415.72,0,0,1,0,0,1,1,0,1,0,0,1,1
327.16,331.77,325.08,330.49,375.51,339.22,358.54,374.48,415.72,0,0,1,0,0,1,1,0,1,0,0,1,1
330.68,343.37,330.68,339.49,378.25,339.22,358.54,372,415.72,0,0,1,0,0,1,1,0,0,0,0,1,1
339.46,352.97,338.42,349.29,379.25,332.09,358.54,366,415.72,0,0,1,0,0,1,1,0,0,0,0,1,1
349.82,352.73,341.78,342.42,381.72,333.77,358.54,362.4,415.72,0,0,1,0,0,1,1,0,0,0,0,1,1
342.15,347.03,342.15,345.49,375.72,333.95,358.54,357.76,415.72,0,0,1,0,0,1,1,0,0,0,0,1,1
345.38,363.63,344.25,363.26,369.44,335,357.26,365.76,415.72,0,0,1,0,0,1,1,0,0,0,0,1,1
362.26,374.82,357.56,366.92,376.76,341.73,356.11,367.29,415.72,0,0,1,0,0,1,0,1,0,0,0,1,1
365.86,371.31,363.74,367.69,374.84,345.65,356.11,371.48,415.72,0,0,1,0,0,1,0,1,0,0,0,1,1
367.99,429.72,367.99,423.56,374.96,349.24,356.11,373.63,415.72,0,0,1,0,0,1,0,1,0,0,0,1,1
427.27,457.09,401.12,420.74,361.89,370.31,363.44,373.63,413.7,0,1,0,0,1,0,0,1,0,0,0,1,1
418.42,419.25,384.79,397.82,352.2,371.77,363.44,373.82,412.17,0,1,0,0,1,0,0,1,0,0,0,1,1
399.65,405.53,371.01,376.13,344.34,371.77,363.44,374.96,411.08,0,1,0,0,1,0,0,1,0,0,1,0,0
374.73,390.8,374.6,387.88,350.83,373.31,363.44,373.6,401.76,0,0,1,0,1,0,0,1,0,0,1,0,0
388.35,410.2,377.5,387.41,352.38,382.19,363.44,372.94,401.76,0,1,0,0,1,0,0,1,0,0,1,0,0
387.79,392.4,371.12,375.2,346.73,384.02,363.44,364.76,401.76,0,1,0,0,1,0,0,1,0,0,1,0,0
373.9,386.48,373.9,380.56,351.36,384.41,363.44,364.16,401.76,0,1,0,0,1,0,1,0,0,0,1,0,0
380.31,382.02,356.78,357.84,345.67,379.48,363.44,361.39,401.76,0,1,0,0,1,0,0,1,0,0,1,0,0
357.88,357.88,344.11,350.85,326.86,375.99,363.44,361.39,401.76,0,1,0,0,1,0,1,0,1,0,1,0,0
351.6,364.84,350.88,352.92,319.79,367.82,363.44,361.39,401.76,0,1,1,0,1,0,1,0,0,0,1,0,0
353.18,370.85,353.18,367.57,311.18,364.18,363.44,360.34,401.4,0,1,1,0,1,0,1,0,0,0,1,0,0
366.95,387.21,366.67,376.9,317.62,364.18,363.44,357.42,398.32,0,1,0,0,1,0,0,1,0,0,1,0,0
376.89,394.7,374.78,375.35,329.54,364.18,363.44,357.42,398.32,0,1,0,0,1,0,0,1,0,0,1,0,0
376.02,377.7,365.82,368.37,321.07,362.82,363.44,353.36,398.32,0,1,0,0,0,1,0,1,0,0,0,1,1
370.5,373.99,368.28,369.67,332.02,362.82,363.51,349.03,398.32,0,1,0,0,0,1,0,1,0,0,0,1,1
369.37,382.84,358.45,376.45,334.38,362.82,364.34,348.88,398.32,0,1,0,0,0,1,0,1,0,0,1,0,0
376.15,387.6,372.14,375.49,322.29,362.82,365.81,348.88,398.32,0,1,0,0,0,1,0,1,0,0,1,0,0
375.51,382.53,373.31,378.05,319.15,363.85,370.31,348.88,398.32,0,1,0,0,0,1,0,1,0,0,1,0,0
378.25,383.66,376.67,379.25,327.58,372.12,371.77,348.88,397.27,0,1,0,0,1,0,0,1,0,0,1,0,0
379.25,384.04,377.86,381.31,316.16,373.12,371.77,345.31,392.82,0,1,0,0,1,0,0,1,0,0,1,0,0
381.72,383.03,374.35,375.01,317.7,373.12,373.31,346.15,386.47,0,1,0,0,0,1,0,1,0,0,1,0,0
375.72,378.65,367.76,369.6,312.72,373.12,375.99,346.24,370.82,0,1,0,0,0,1,1,0,0,0,1,0,0
369.44,379.19,365.76,376.85,310.91,373.73,375.99,346.13,370.82,0,1,0,0,0,1,1,0,0,0,1,0,0
376.76,378.45,370.94,374.79,320.44,373.73,375.99,348.92,370.82,0,1,0,0,0,1,0,1,0,0,1,0,0
374.84,376.29,373.27,375.1,314.08,373.73,375.99,350.88,370.82,0,1,0,0,0,1,1,0,0,0,1,0,0
374.96,376.03,361.89,361.91,314.85,369.89,375.99,352.67,370.82,0,1,1,0,0,1,1,0,0,0,1,0,0
361.89,363.07,344.95,352.22,281.15,365.04,367.82,366.87,370.82,0,0,1,0,0,1,1,0,1,0,1,0,0
352.2,352.38,346.37,346.37,265.08,362.12,362.12,367.6,370.82,0,0,1,1,0,0,1,0,1,0,0,1,1
344.34,361.36,338.76,350.51,274.61,360.36,362.12,367.6,364.99,0,0,1,0,0,1,1,0,0,0,0,1,1
350.83,352.98,349.29,352.54,286.08,359.82,362.12,368.37,360.82,0,0,1,0,0,1,1,0,1,0,0,1,1
352.38,352.38,346.59,347.38,294.13,359.82,362.12,372.81,360.82,0,0,1,0,0,1,1,0,1,0,0,1,1
346.73,353.32,345.42,351.63,282.38,359.82,362.12,373.73,360.82,0,0,1,0,0,1,1,0,1,0,0,1,1
351.36,351.81,344.93,345.35,287.3,359.31,361.61,373.92,360.82,0,0,1,0,0,1,1,0,1,0,0,1,1
345.67,345.86,327.06,327.06,274.61,344.48,352.46,371.46,360.82,0,0,1,0,0,1,1,0,0,0,0,1,1
326.86,333.95,315.15,319.78,266.15,334.54,348.82,369.71,360.82,0,0,1,0,0,1,1,0,1,0,0,1,1
319.79,323.71,304.23,311.4,267.39,330.35,344.63,365.63,360.82,0,0,1,0,0,1,1,0,1,0,0,1,1
311.18,318.53,306.77,317.84,223.89,330.35,344.63,363.81,360.82,0,0,1,0,0,1,1,0,1,0,0,1,1
317.62,330.32,316.04,329.96,176.9,330.35,344.63,363.81,360.82,0,0,1,0,0,1,1,0,1,0,0,1,1
329.54,329.63,318.9,320.84,209.07,329,344.63,363.81,360.82,0,0,1,0,0,1,1,0,0,0,0,1,1
321.07,334.12,320.43,331.89,207.83,328.41,344.63,363.13,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
332.02,336.29,329.6,334.57,200.05,328.17,344.63,363.16,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
334.38,334.74,321.36,322.53,211.47,320.5,344.63,363.58,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
322.29,322.67,316.96,319.01,212.91,320.5,344.63,364.31,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
319.15,331.42,316.63,327.92,211.38,320.5,344.63,367.08,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
327.58,328.91,312.63,315.86,227.32,322.73,344.63,371.95,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
316.16,320.03,311.08,317.24,233.52,322.73,342.88,372.44,363.44,0,0,1,0,0,1,1,0,1,0,0,1,1
317.7,320.27,312.31,312.67,232.7,321.14,342.34,373.21,363.44,0,0,1,0,0,1,1,0,1,0,0,1,1
312.72,314.81,309.37,310.74,247.35,320.17,342.01,374.55,363.44,0,0,1,0,0,1,1,0,1,0,0,1,1
310.91,320.19,310.21,320.19,254.08,320.17,342.01,374.86,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
320.44,320.44,314,314.25,273.17,316.05,342.01,374.86,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
314.08,315.84,313.56,315.03,263.35,313.85,336.32,374.86,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
314.85,315.15,281.08,281.08,233.35,298.86,315.19,372.94,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
281.15,287.23,257.61,264.19,232.77,289.1,306.74,366.43,363.44,0,0,1,0,0,1,1,0,1,0,0,1,1
265.08,278.34,265.08,274.47,226.44,289.1,306.74,362.12,363.44,0,0,1,0,0,1,1,0,1,0,0,1,1
274.61,287.55,272.7,286.19,216.87,289.1,306.74,361.24,363.44,0,0,1,0,0,1,1,0,1,0,0,1,1
286.08,298.75,283.08,294.34,226.49,289.1,305.39,360.97,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
294.13,294.13,282.18,283.35,237.45,289.1,304.81,360.97,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
282.38,291.11,280.53,290.41,227.51,289.1,304.56,360.97,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
287.3,288.13,273.97,274.8,227.66,288.88,296.9,360.46,363.44,0,0,1,0,0,1,1,0,1,0,0,1,1
274.61,279.64,265.04,265.66,216.92,273.64,296.9,348.47,363.44,0,0,1,0,0,1,1,0,0,0,0,1,1
266.15,272.2,265.2,267.8,222.63,273.64,296.9,341.68,360.45,0,0,1,0,0,1,1,0,1,0,0,1,1
267.39,268.28,219.91,225.86,227.69,254.47,277.73,337.49,356.26,0,0,1,0,0,1,1,0,0,0,0,1,1
223.89,223.89,171.51,178.1,223.39,230.59,253.85,337.49,356.26,0,0,1,0,0,1,1,0,1,0,0,1,1
176.9,229.07,176.9,209.84,220.28,230.59,253.85,337.49,356.26,0,0,1,0,0,1,1,0,1,0,0,1,1
209.07,221.59,199.77,208.1,219.73,230.14,253.85,336.81,356.26,0,0,1,0,0,1,1,0,1,0,0,1,1
207.83,211.73,194.88,199.26,219.21,229.32,253.85,336.52,356.26,0,0,1,0,0,1,1,0,1,0,0,1,1
200.05,218.69,194.51,210.34,221.97,226.04,249.73,336.4,356.26,0,0,1,0,0,1,1,0,1,0,0,1,1
211.47,216.73,207.32,214.86,235.53,221.65,247.53,332.57,356.26,0,0,1,0,0,1,1,0,1,0,0,1,1
212.91,215.24,205.15,211.31,257.51,221.65,247.37,332.57,356.26,0,0,1,0,0,1,1,0,1,0,0,1,1
211.38,227.79,211.21,226.9,234.82,199.01,246.05,332.57,356.26,0,0,1,0,0,1,1,0,0,0,0,1,1
227.32,237.02,226.43,233.41,233.42,202.27,246.05,333.68,356.26,0,0,1,0,0,1,1,0,0,0,0,1,1
233.52,234.84,225.2,232.88,243.78,212.85,246.05,332.8,356.26,0,0,1,0,0,1,1,0,0,0,0,1,1
232.7,248.21,230.02,247.85,236.41,214.64,246.05,331.74,356.26,0,0,1,0,0,1,1,0,0,0,0,1,1
247.35,255.07,243.89,253.72,240.25,221.58,246.05,331.09,355.93,0,0,1,0,0,1,0,1,0,0,0,1,1
254.08,309.38,254.08,273.47,243.75,232.21,246.05,331.09,355.93,0,0,1,0,0,1,0,1,0,0,0,1,1
273.17,275.48,250.65,263.48,244.54,232.7,245.83,329.03,355.93,0,0,1,0,0,1,0,1,0,0,0,1,1
263.35,266.54,227.05,233.91,236,232.7,230.59,325.08,355.93,0,0,1,0,1,0,0,1,0,0,0,1,1
233.35,238.71,220.71,233.51,239,240.49,230.59,307.02,341.1,0,0,1,0,1,0,1,0,0,0,0,1,1
232.77,242.85,225.84,226.43,238.89,240.26,230.59,297.92,324.49,0,0,1,0,1,0,1,0,0,0,0,1,1
226.44,233.5,216.31,217.46,237.34,235.77,230.59,297.92,321.03,0,0,1,0,1,0,1,0,0,0,0,1,1
216.87,231.57,212.01,226.97,236.44,235.77,230.59,297.92,321.03,0,0,1,0,1,0,1,0,0,0,0,1,1
226.49,242.18,222.66,238.23,253.52,235.77,230.14,297.24,321.03,0,0,1,0,1,0,1,0,0,0,0,1,1
237.45,245.96,224.48,227.27,254.28,235.77,229.32,296.95,321.03,0,0,1,0,1,0,0,1,0,0,0,1,1
227.51,230.06,221.11,226.85,260.36,234.06,226.04,296.83,321.03,0,0,1,0,1,0,1,0,0,0,0,1,1
227.66,239.41,214.72,217.11,275.05,222.08,221.65,292.89,321.03,0,0,1,0,1,0,0,1,0,0,0,1,1
216.92,230.51,216.23,222.27,281.99,221.48,221.65,285.27,321.03,0,0,1,0,0,1,1,0,0,0,0,1,1
222.63,230.3,222.61,227.75,272.74,221.48,216.09,285.27,321.03,0,0,1,0,1,0,0,1,0,0,0,1,1
227.69,229.44,221.08,223.41,275.6,220.8,216.09,266.1,301.86,0,1,0,0,1,0,0,1,0,0,0,1,1
223.39,223.98,217.02,220.11,272.29,220.8,226.67,242.22,277.98,0,1,0,0,0,1,1,0,0,0,0,1,1
220.28,221.81,215.33,219.84,276.43,220.8,226.67,242.22,277.98,0,1,0,0,0,1,1,0,0,0,0,1,1
219.73,223.41,218.07,219.19,274.81,220.8,226.67,242,277.98,0,1,0,0,0,1,1,0,0,0,0,1,1
219.21,222.2,217.61,221.76,289.86,219.86,232.21,241.58,277.98,0,1,0,0,0,1,1,0,0,0,0,1,1
221.97,240.26,221.26,235.43,291.52,219.86,232.7,237.88,277.98,0,1,0,0,0,1,1,0,0,0,0,1,1
235.53,259.81,235.53,257.32,296.13,227.36,232.7,234.59,277.98,0,1,0,0,0,1,0,1,0,0,0,1,1
257.51,265.61,227.68,234.82,294.12,227.36,235.6,234.51,277.98,0,1,0,0,0,1,0,1,0,0,0,1,1
234.82,239.52,229.02,233.84,284.44,227.36,235.6,222.53,277.98,0,1,0,0,0,1,1,0,0,0,0,1,1
233.42,245.78,232.31,243.61,281.43,227.36,235.6,224.16,277.98,0,1,0,0,0,1,1,0,0,0,0,1,1
243.78,244.25,232.34,236.33,285.69,227.36,235.6,229.45,276.23,0,1,0,0,0,1,0,1,0,0,0,1,1
236.41,242.67,235.59,240.28,290.6,227.39,235.6,230.35,275.69,0,1,1,0,0,1,0,1,0,0,0,1,1
240.25,247.1,239.3,243.78,285.07,230.53,235.6,233.81,275.69,0,0,1,0,0,1,0,1,0,0,0,1,1
243.75,255.32,243.18,244.53,255.88,238.51,233.88,239.13,275.69,0,0,1,0,1,0,0,1,0,0,0,1,1
244.54,246.39,233.85,235.98,260.96,238.51,230.15,239.26,275.69,0,0,1,0,1,0,0,1,0,0,0,1,1
236,240.11,232.42,238.89,261.64,238.51,230.15,231.64,270,0,1,0,0,1,0,1,0,0,0,1,0,0
239,239.9,236.4,238.74,259.92,238.51,230.15,235.54,263.7,0,1,0,0,1,0,0,1,0,0,1,0,0
238.89,239.34,235.53,237.47,267.89,239.58,230.15,235.42,263.7,0,1,0,0,1,0,1,0,0,0,1,0,0
237.34,237.71,234.26,236.43,266.58,239.58,230.15,233.18,263.7,0,1,0,0,1,0,1,0,0,0,1,0,0
236.44,256.65,236.44,253.83,247.47,239.58,230.15,233.18,263.7,0,1,0,0,1,0,1,0,0,0,1,0,0
253.52,254.69,249.48,254.26,246.28,242.73,233.3,232.96,262.35,0,1,0,0,1,0,0,1,0,0,1,0,0
254.28,261.66,245.93,260.2,248.57,242.73,233.3,232.54,261.76,0,1,0,0,1,0,0,1,0,0,1,0,0
260.36,276.3,258.31,275.67,246.97,247.15,237.71,230.05,261.52,0,1,0,0,1,0,0,1,0,0,1,0,0
275.05,285.8,268.16,281.7,252.74,252.3,243.68,221.87,253.85,0,1,0,0,1,0,0,1,0,0,1,0,0
281.99,284.23,268.13,273.09,242.88,252.3,243.68,221.56,253.85,0,1,0,0,1,0,0,1,0,0,1,0,0
272.74,281.67,264.77,276.18,247.45,252.3,243.68,218.78,253.85,0,1,0,0,1,0,0,1,0,0,1,0,0
275.6,277.61,270.01,272.72,244.22,253.22,244.6,218.44,253.85,0,1,0,0,1,0,0,1,0,0,1,0,0
272.29,277.85,270.13,276.26,247.09,261.98,244.66,223.73,253.85,0,1,0,0,1,0,0,1,0,0,1,0,0
276.43,277.86,272.56,274.35,253.07,263.41,245.88,223.73,253.85,0,1,0,0,1,0,0,1,0,0,1,0,0
274.81,292.7,273.89,289.61,254.29,267.05,247.83,223.73,253.85,0,1,0,0,1,0,0,1,0,0,1,0,0
289.86,300.04,289.74,291.76,253.76,281.23,261.79,226.04,253.85,0,1,0,0,1,0,0,1,0,0,1,0,0
291.52,297.39,290.51,296.38,260.72,281.62,262.18,226.28,249.73,0,1,0,0,1,0,0,1,0,0,1,0,0
296.13,297.09,292.41,294.35,255.27,282.57,263.13,230.03,247.53,0,1,0,0,1,0,0,1,0,0,1,0,0
294.12,294.5,285.34,285.34,253.06,282.57,263.13,231.48,247.37,0,1,0,0,1,0,0,1,0,0,1,0,0
284.44,286.34,280.98,281.88,244.75,282.57,264.2,231.48,246.05,0,1,0,0,1,0,0,1,0,0,1,0,0
281.43,286.53,281,286.39,243.69,283.38,264.2,231.48,246.05,0,1,0,0,1,0,1,0,0,0,1,0,0
285.69,294.11,285.69,290.59,236.02,283.38,264.2,231.48,246.05,0,1,0,0,1,0,0,1,0,0,1,0,0
290.6,292.37,284.37,285.5,236.53,287.15,264.2,231.49,246.05,0,1,0,0,1,0,0,1,0,0,1,0,0
285.07,285.34,249.87,256.3,235.95,274.36,264.2,233.06,246.05,0,1,0,0,1,0,0,1,0,0,1,0,0
255.88,264.24,248.64,260.93,224.76,274.36,264.2,236.2,246.05,0,1,0,0,1,0,1,0,0,0,1,0,0
260.96,264.85,259.16,261.75,219.07,274.36,264.42,234.33,245.83,0,1,0,0,1,0,1,0,0,0,1,0,0
261.64,262.2,255.65,260.02,223.92,271,264.42,234.33,230.59,0,1,0,0,1,0,1,0,1,0,1,0,0
259.92,269.75,259.59,267.96,228.57,271,264.42,234.33,230.59,0,1,0,0,1,0,1,0,0,0,1,0,0
267.89,277.3,261.75,266.74,222.85,271,264.42,234.86,230.59,0,1,0,0,1,0,1,0,0,0,1,0,0
266.58,267,244.16,245.59,223.46,265.64,269,234.86,230.59,0,1,0,0,0,1,1,0,0,0,1,0,0
247.47,249.19,236.51,246.2,222.61,264.98,269,234.86,230.59,0,1,1,0,0,1,1,0,1,0,1,0,0
246.28,254.35,244.91,248.53,224.62,253.67,269,238.01,230.14,0,0,1,0,0,1,1,0,0,0,1,0,0
248.57,256.81,245.21,247.03,235.6,253.67,269,238.01,229.32,0,1,1,0,0,1,1,0,0,0,1,0,0
246.97,254.21,246.97,252.8,234.05,253.67,269,242.43,226.04,0,0,1,0,0,1,1,0,0,0,1,0,0
252.74,253.14,240.85,242.71,235.97,252.23,267.56,247.99,223.13,0,0,1,0,0,1,1,0,0,0,1,0,0
242.88,249.24,239.21,247.53,231.24,252.23,267.56,247.99,223.13,0,0,1,0,0,1,1,0,1,0,1,0,0
247.45,248.73,242.74,244.22,226.41,252.23,267.56,247.99,223.13,0,0,1,0,0,1,1,0,1,0,1,0,0
244.22,247.54,241.16,247.27,219.43,244.84,267.56,248.91,224.06,0,0,1,0,0,1,1,0,0,0,1,0,0
247.09,254.46,245.42,253,228.97,244.84,267.56,253.32,234.7,0,0,1,0,0,1,1,0,0,0,1,0,0
253.07,256.04,251.88,254.32,225.59,247.3,267.56,254.64,235.91,0,0,1,0,0,1,1,0,0,0,1,0,0
254.29,255.26,251.1,253.7,225.69,247.3,267.56,257.44,236.58,0,0,1,0,0,1,1,0,0,0,1,0,0
253.76,260.68,251.94,260.6,235.94,247.33,267.56,271.51,250.04,0,0,1,0,0,1,1,0,0,0,0,1,1
260.72,261.8,254.57,255.49,232.34,248.64,267.56,271.9,250.91,0,0,1,0,0,1,1,0,0,0,0,1,1
255.27,255.81,252.21,253.18,234.88,249.4,264.2,272.85,251.86,0,0,1,0,0,1,1,0,0,0,0,1,1
253.06,253.85,244.22,245.02,240.36,249.4,264.2,272.85,254.76,0,0,1,0,0,1,1,0,0,0,0,1,1
244.75,246.12,239.4,243.68,238.85,249.13,264.2,273.38,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
243.69,243.69,232.77,236.07,236.25,245.32,260.88,273.79,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
236.02,239.54,234.18,236.55,229.66,245.32,260.22,273.79,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
236.53,237.73,233.5,236.15,237.2,245.32,248.91,275.67,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
235.95,236.94,222,224.59,243.77,239.58,243.17,269.28,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
224.76,224.98,216.32,219.16,241.73,236.87,240.46,269.28,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
219.07,223.83,218.65,223.83,240.3,235.69,240.46,269.39,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
223.92,229.67,223.92,228.57,242.15,231.69,240.46,267.71,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
228.57,228.91,221.94,222.88,241.4,229.28,240.46,267.71,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
222.85,224.32,220.88,223.36,236.21,226.67,236.87,267.71,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
223.46,226.35,222.37,222.6,236.96,226.67,236.87,267.32,254.76,0,0,1,0,0,1,1,0,1,0,0,1,1
222.61,226.35,221.98,224.63,237.64,226.33,236.87,266.99,254.76,0,0,1,0,0,1,1,0,0,0,0,1,1
224.62,235.27,224.3,235.27,236.01,221.73,236.87,261.34,254.76,0,0,1,0,0,1,1,0,0,0,0,1,1
235.6,237.91,233.48,234.18,236.89,226.32,236.87,261.34,254.76,0,0,1,0,0,1,1,0,0,0,0,1,1
234.05,236.47,233.2,236.46,233.04,228.04,236.87,261.34,254.76,0,0,1,0,0,1,1,0,0,0,0,1,1
235.97,236.31,229.93,231.27,231.89,228.04,236.87,259.9,255.8,0,0,1,0,0,1,1,0,0,0,0,1,1
231.24,232.56,226.34,226.39,234.02,228.04,236.87,259.9,255.8,0,0,1,0,0,1,1,0,0,0,0,1,1
226.41,226.94,214.87,219.43,235.32,226.46,236.87,259.9,255.8,0,0,1,0,0,1,1,0,0,0,0,1,1
219.43,233.31,218.02,229.29,240.29,226.46,236.87,256.2,255.8,0,0,1,0,0,1,1,0,0,0,0,1,1
228.97,229.5,223.07,225.85,238.98,226.46,236.87,256.2,255.8,0,0,1,0,0,1,1,0,0,0,0,1,1
225.59,227.04,223.43,225.81,240.93,226.46,236.87,257.43,255.8,0,0,1,0,0,1,1,0,0,0,0,1,1
225.69,239.56,224.99,236.15,237.1,226.46,236.87,257.43,257.09,0,0,1,0,0,1,1,0,0,0,0,1,1
235.94,238.97,232.08,232.08,237.06,226.32,236.87,257.44,263.13,0,0,1,0,0,1,1,0,0,0,0,1,1
232.34,235.73,232.34,234.93,237.26,225.89,235.69,258.1,263.13,0,0,1,0,0,1,1,0,0,0,0,1,1
234.88,243.24,234.08,240.36,237.38,226.76,231.69,256.8,263.13,0,0,1,0,0,1,0,1,0,0,0,1,1
240.36,242.64,237.81,239.02,237.09,228.62,229.28,256.8,263.13,0,0,1,0,0,1,0,1,0,0,0,1,1
238.85,239.2,232.05,236.12,233.13,231.81,228.49,256.66,264.2,0,0,1,0,1,0,0,1,0,0,0,1,1
236.25,236.45,229.23,229.78,230.23,231.81,228.49,253.1,264.2,0,1,0,0,1,0,0,1,0,0,0,1,1
229.66,239.1,228.57,237.33,222.89,231.81,228.49,252.77,264.2,0,0,1,0,1,0,1,0,0,0,0,1,1
237.2,246.28,236.27,243.86,225.74,233.8,228.49,247.12,264.2,0,1,0,0,1,0,0,1,0,0,0,1,1
243.77,247.8,239.64,241.83,225.77,234.71,229.4,241.38,258.5,0,1,0,0,1,0,0,1,0,0,0,1,1
241.73,244.07,238.85,240.3,224.15,234.71,229.54,238.66,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
240.3,244.27,239.38,242.16,225,234.71,229.54,238.07,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
242.15,242.88,240.1,241.11,225.6,234.94,229.77,236.07,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
241.4,243.7,235.04,236.38,222.88,234.94,229.77,234.87,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
236.21,237.8,234.06,236.93,228.54,234.94,229.77,231.77,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
236.96,238.75,236.79,237.6,229,238.24,229.77,231.77,255.79,0,1,0,0,1,0,1,0,0,0,0,1,1
237.64,237.7,235.29,236.15,228.85,238.13,229.77,231.6,255.79,0,1,0,0,1,0,1,0,0,0,0,1,1
236.01,238.03,236.01,236.8,229.71,238.13,229.77,229.3,255.79,0,1,0,0,1,0,1,0,0,0,0,1,1
236.89,237.21,232.46,233.13,229.92,236.62,229.77,231.59,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
233.04,234.15,231.82,231.95,232.44,236.03,229.77,232.45,255.79,0,0,1,0,1,0,1,0,0,0,0,1,1
231.89,234.68,231.84,234.02,233.42,236.03,229.77,232.45,255.79,0,1,0,0,1,0,1,0,0,0,0,1,1
234.02,236.24,233.84,235.34,236.76,234.37,229.77,232.45,255.79,0,1,0,0,1,0,1,0,0,0,0,1,1
235.32,240.97,235.06,240.35,250.82,234.37,232.96,231.66,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
240.29,241.03,238.69,238.87,249.43,235.32,232.96,231.66,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
238.98,241.98,238.81,240.95,249.04,235.38,232.96,231.66,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
240.93,241.02,236.64,237.11,244.53,235.38,234.94,231.66,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
237.1,238.24,235.69,237.12,245.1,235.38,234.94,231.66,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
237.06,238.64,236.69,237.28,243.97,235.38,234.94,231.59,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
237.26,237.82,236.65,237.41,246.93,236.42,234.94,230.79,255.79,0,1,0,0,1,0,0,1,0,0,0,1,1
237.38,237.52,235.73,237.1,244.28,237.08,234.94,229.22,252.43,0,1,1,0,1,0,0,1,0,0,1,0,0
237.09,237.09,232.05,233.34,240.37,236.08,234.94,228.95,252.43,0,0,1,0,1,0,0,1,0,0,1,0,0
233.13,233.25,229.54,230.19,242.6,234.5,234.94,230.15,252.43,0,1,1,0,0,1,1,0,1,0,1,0,0
230.23,231.71,221.3,222.93,243.55,230.87,231.52,230.15,252.43,0,1,0,0,0,1,1,0,0,0,1,0,0
222.89,226.42,222.42,225.8,250.96,229.81,231.52,230.15,251.77,0,0,1,0,0,1,1,0,1,0,1,0,0
225.74,227.4,223.93,225.87,248.72,229.81,231.52,231.14,240.46,0,0,1,0,0,1,1,0,1,0,1,0,0
225.77,226.58,224.05,224.32,257.04,229.81,231.52,232.06,240.46,0,0,1,0,0,1,1,0,1,0,1,0,0
224.15,225.97,223.18,224.95,263.35,229.79,231.52,232.12,240.46,0,0,1,0,0,1,1,0,1,0,1,0,0
225,225.72,224.38,225.62,258.55,229.33,231.52,232.12,240.46,0,0,1,0,0,1,1,0,1,0,1,0,0
